RowID,OrderID,OrderDate,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Region,ProductID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Returned
6854,IN-2023-78606,2023-11-30,Standard Class,NK-18490,Neil Knudson,Home Office,Brisbane,Queensland,Australia,Oceania,OFF-AR-10002022,Office Supplies,Art,85.698,2,0.1,6.618,No
6855,IN-2023-78606,2023-11-30,Standard Class,NK-18490,Neil Knudson,Home Office,Brisbane,Queensland,Australia,Oceania,OFF-PA-10001944,Office Supplies,Paper,26.811,1,0.1,-0.609,No
6856,IN-2023-78606,2023-11-30,Standard Class,NK-18490,Neil Knudson,Home Office,Brisbane,Queensland,Australia,Oceania,TEC-CO-10001626,Technology,Copiers,1661.499,7,0.1,110.649,No
6857,IN-2023-79831,2023-12-01,Standard Class,CS-12175,Charles Sheldon,Corporate,Quanzhou,Fujian,China,North Asia,OFF-BI-10000340,Office Supplies,Binders,96.6,2,0,9.66,No
6858,IN-2023-74182,2023-12-01,Standard Class,ML-18265,Muhammed Lee,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,OFF-EN-10003316,Office Supplies,Envelopes,73.8,5,0,10.2,No
6859,IN-2023-74182,2023-12-01,Standard Class,ML-18265,Muhammed Lee,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,TEC-CO-10000562,Technology,Copiers,719.7,2,0,158.28,No
6860,IN-2023-74182,2023-12-01,Standard Class,ML-18265,Muhammed Lee,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,OFF-PA-10001370,Office Supplies,Paper,62.55,3,0,6.21,No
6861,IN-2023-74182,2023-12-01,Standard Class,ML-18265,Muhammed Lee,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,OFF-AP-10000039,Office Supplies,Appliances,125.22,2,0,27.54,No
6862,IN-2023-74182,2023-12-01,Standard Class,ML-18265,Muhammed Lee,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,OFF-BI-10003142,Office Supplies,Binders,76.68,6,0,0,No
6863,IN-2023-34401,2023-12-01,Standard Class,SS-20410,Shahid Shariari,Consumer,Shah Alam,Selangor,Malaysia,Southeast Asia,FUR-BO-10000071,Furniture,Bookcases,504.9,3,0,237.24,No
6864,IN-2023-34401,2023-12-01,Standard Class,SS-20410,Shahid Shariari,Consumer,Shah Alam,Selangor,Malaysia,Southeast Asia,FUR-CH-10004163,Furniture,Chairs,254.16,3,0,50.76,No
6865,ID-2023-16110,2023-12-01,Second Class,TB-21250,Tim Brockman,Consumer,Jambi,Jambi,Indonesia,Southeast Asia,OFF-ST-10001124,Office Supplies,Storage,93.7236,2,0.17,-4.5564,No
6866,ID-2023-16110,2023-12-01,Second Class,TB-21250,Tim Brockman,Consumer,Jambi,Jambi,Indonesia,Southeast Asia,OFF-AP-10001504,Office Supplies,Appliances,220.5144,4,0.17,39.7944,No
6867,ID-2023-16110,2023-12-01,Second Class,TB-21250,Tim Brockman,Consumer,Jambi,Jambi,Indonesia,Southeast Asia,OFF-LA-10002020,Office Supplies,Labels,13.5786,2,0.47,-6.1614,No
6868,ID-2023-61736,2023-12-03,First Class,PC-19000,Pauline Chand,Home Office,Manado,Sulawesi Utara,Indonesia,Southeast Asia,TEC-AC-10003753,Technology,Accessories,136.6605,1,0.47,-74.7795,No
6869,ID-2023-61736,2023-12-03,First Class,PC-19000,Pauline Chand,Home Office,Manado,Sulawesi Utara,Indonesia,Southeast Asia,OFF-ST-10001719,Office Supplies,Storage,136.1781,3,0.17,-23.0319,No
6870,ID-2023-19540,2023-12-03,Standard Class,MF-18250,Monica Federle,Corporate,Depok,Yogyakarta,Indonesia,Southeast Asia,TEC-AC-10003640,Technology,Accessories,42.1986,2,0.47,-35.8614,No
6871,ID-2023-19540,2023-12-03,Standard Class,MF-18250,Monica Federle,Corporate,Depok,Yogyakarta,Indonesia,Southeast Asia,TEC-PH-10000358,Technology,Phones,182.268,3,0.17,-22.032,No
6872,IN-2023-17048,2023-12-03,Standard Class,SH-19975,Sally Hughsby,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-BO-10000071,Furniture,Bookcases,530.145,5,0.37,84.045,No
6873,IN-2023-17048,2023-12-03,Standard Class,SH-19975,Sally Hughsby,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-CH-10004584,Furniture,Chairs,480.1356,7,0.27,105.0756,No
6874,IN-2023-17048,2023-12-03,Standard Class,SH-19975,Sally Hughsby,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-PA-10004648,Office Supplies,Paper,85.9872,8,0.47,-64.9728,No
6875,IN-2023-28759,2023-12-03,First Class,JD-15895,Jonathan Doherty,Corporate,Chongqing,Chongqing,China,North Asia,OFF-PA-10003899,Office Supplies,Paper,50.94,3,0,17.28,No
6876,IN-2023-28759,2023-12-03,First Class,JD-15895,Jonathan Doherty,Corporate,Chongqing,Chongqing,China,North Asia,TEC-CO-10003354,Technology,Copiers,637.08,2,0,191.1,No
6877,ID-2023-80622,2023-12-03,Second Class,SJ-20500,Shirley Jackson,Consumer,Auckland,Auckland,New Zealand,Oceania,OFF-BI-10002975,Office Supplies,Binders,7.092,2,0.4,-4.308,No
6878,IN-2023-72320,2023-12-04,Standard Class,CM-12385,Christopher Martinez,Consumer,Wollongong,New South Wales,Australia,Oceania,TEC-CO-10003410,Technology,Copiers,392.85,3,0.1,148.41,No
6879,ID-2023-30628,2023-12-04,First Class,EB-13975,Erica Bern,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,OFF-AR-10002417,Office Supplies,Art,113.916,4,0.45,-70.524,No
6880,ID-2023-78851,2023-12-04,Standard Class,MP-18175,Mike Pelletier,Home Office,Seoul,Seoul,South Korea,North Asia,OFF-BI-10002364,Office Supplies,Binders,16.65,2,0.5,-7.71,No
6881,IN-2023-71585,2023-12-04,Second Class,BF-11080,Bart Folk,Consumer,Whyalla,South Australia,Australia,Oceania,TEC-CO-10001630,Technology,Copiers,256.284,2,0.1,96.804,No
6882,IN-2023-71585,2023-12-04,Second Class,BF-11080,Bart Folk,Consumer,Whyalla,South Australia,Australia,Oceania,TEC-AC-10003408,Technology,Accessories,229.392,3,0.1,50.922,No
6883,IN-2023-71585,2023-12-04,Second Class,BF-11080,Bart Folk,Consumer,Whyalla,South Australia,Australia,Oceania,TEC-AC-10003750,Technology,Accessories,540.432,6,0.1,108.072,No
6884,IN-2023-71585,2023-12-04,Second Class,BF-11080,Bart Folk,Consumer,Whyalla,South Australia,Australia,Oceania,OFF-AP-10003511,Office Supplies,Appliances,500.202,2,0.1,83.322,No
6885,IN-2023-71585,2023-12-04,Second Class,BF-11080,Bart Folk,Consumer,Whyalla,South Australia,Australia,Oceania,FUR-CH-10000974,Furniture,Chairs,1704.996,4,0.1,378.876,No
6886,IN-2023-71585,2023-12-04,Second Class,BF-11080,Bart Folk,Consumer,Whyalla,South Australia,Australia,Oceania,OFF-FA-10003782,Office Supplies,Fasteners,63.315,5,0.1,5.565,No
6887,IN-2023-59027,2023-12-05,Same Day,SS-20875,Sung Shariari,Consumer,Lucknow,Uttar Pradesh,India,Central Asia,FUR-CH-10004306,Furniture,Chairs,148.32,3,0,32.58,No
6888,IN-2023-19869,2023-12-05,Standard Class,PV-18985,Paul Van Hugh,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,FUR-CH-10002468,Furniture,Chairs,199.665,2,0.25,2.625,No
6889,ID-2023-32903,2023-12-05,Second Class,SW-20755,Steven Ward,Corporate,Perth,Western Australia,Australia,Oceania,OFF-ST-10001707,Office Supplies,Storage,44.064,1,0.1,-2.946,No
6890,ID-2023-32903,2023-12-05,Second Class,SW-20755,Steven Ward,Corporate,Perth,Western Australia,Australia,Oceania,OFF-ST-10001124,Office Supplies,Storage,152.442,3,0.1,5.022,No
6891,ID-2023-32903,2023-12-05,Second Class,SW-20755,Steven Ward,Corporate,Perth,Western Australia,Australia,Oceania,TEC-PH-10004675,Technology,Phones,450.441,3,0.1,105.021,No
6892,ID-2023-32903,2023-12-05,Second Class,SW-20755,Steven Ward,Corporate,Perth,Western Australia,Australia,Oceania,OFF-ST-10002292,Office Supplies,Storage,1679.616,9,0.1,-149.364,No
6893,IN-2023-66706,2023-12-05,Standard Class,CP-12340,Christine Phan,Corporate,Ube,Yamaguchi,Japan,North Asia,OFF-SU-10001573,Office Supplies,Supplies,43.47,1,0,2.58,No
6894,IN-2023-25000,2023-12-05,Standard Class,SP-20920,Susan Pistek,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-CH-10003841,Furniture,Chairs,259.4274,2,0.27,74.6274,No
6895,ID-2023-75778,2023-12-05,Standard Class,SP-20650,Stephanie Phelps,Corporate,Multan,Punjab,Pakistan,Central Asia,OFF-FA-10001072,Office Supplies,Fasteners,37.44,4,0.5,-18,No
6896,IN-2023-84752,2023-12-05,Standard Class,DL-13315,Delfina Latchford,Consumer,Porirua,Wellington,New Zealand,Oceania,OFF-FA-10003897,Office Supplies,Fasteners,112.8,8,0,46.08,No
6897,ID-2023-74826,2023-12-06,Standard Class,SC-20695,Steve Chapman,Corporate,Whyalla,South Australia,Australia,Oceania,FUR-TA-10001531,Furniture,Tables,379.386,2,0.3,-119.274,No
6898,IN-2023-48807,2023-12-06,First Class,KN-16390,Katherine Nockton,Corporate,Durgapur,West Bengal,India,Central Asia,OFF-PA-10001818,Office Supplies,Paper,33.93,1,0,7.8,Yes
6899,ID-2023-84500,2023-12-06,Standard Class,GZ-14470,Gary Zandusky,Consumer,Mackay,Queensland,Australia,Oceania,FUR-BO-10000321,Furniture,Bookcases,618.732,6,0.4,-31.068,No
6900,ID-2023-84500,2023-12-06,Standard Class,GZ-14470,Gary Zandusky,Consumer,Mackay,Queensland,Australia,Oceania,OFF-LA-10001417,Office Supplies,Labels,10.152,2,0.4,0.972,No
6901,ID-2023-84500,2023-12-06,Standard Class,GZ-14470,Gary Zandusky,Consumer,Mackay,Queensland,Australia,Oceania,TEC-PH-10003303,Technology,Phones,99.972,2,0.4,-26.688,No
6902,ID-2023-84500,2023-12-06,Standard Class,GZ-14470,Gary Zandusky,Consumer,Mackay,Queensland,Australia,Oceania,FUR-TA-10003152,Furniture,Tables,545.04,2,0.4,-145.38,No
6903,IN-2023-29340,2023-12-07,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,OFF-PA-10004727,Office Supplies,Paper,105.96,4,0,33.84,No
6904,IN-2023-29340,2023-12-07,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,OFF-PA-10004268,Office Supplies,Paper,208.11,7,0,14.49,No
6905,IN-2023-29340,2023-12-07,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,TEC-MA-10003330,Technology,Machines,483.6,4,0,28.92,No
6906,IN-2023-29340,2023-12-07,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,TEC-MA-10002871,Technology,Machines,236.1,2,0,73.14,No
6907,IN-2023-29340,2023-12-07,First Class,AH-10690,Anna Häberlin,Corporate,Chenzhou,Hunan,China,North Asia,OFF-PA-10003899,Office Supplies,Paper,33.96,2,0,11.52,No
6908,IN-2023-54939,2023-12-07,Standard Class,MZ-17335,Maria Zettner,Home Office,Yangon,Yangon,Myanmar (Burma),Southeast Asia,TEC-PH-10004682,Technology,Phones,440.8794,6,0.17,26.5194,No
6909,IN-2023-36557,2023-12-07,Standard Class,RB-19330,Randy Bradley,Consumer,Changchun,Jilin,China,North Asia,OFF-SU-10000932,Office Supplies,Supplies,101.01,7,0,15.12,No
6910,IN-2023-36557,2023-12-07,Standard Class,RB-19330,Randy Bradley,Consumer,Changchun,Jilin,China,North Asia,OFF-BI-10000590,Office Supplies,Binders,48.42,1,0,9.18,No
6911,IN-2023-36557,2023-12-07,Standard Class,RB-19330,Randy Bradley,Consumer,Changchun,Jilin,China,North Asia,OFF-EN-10000315,Office Supplies,Envelopes,111.72,7,0,21.21,No
6912,IN-2023-36557,2023-12-07,Standard Class,RB-19330,Randy Bradley,Consumer,Changchun,Jilin,China,North Asia,OFF-EN-10003000,Office Supplies,Envelopes,73.92,2,0,29.52,No
6913,IN-2023-64130,2023-12-07,Second Class,CS-12175,Charles Sheldon,Corporate,Toowoomba,Queensland,Australia,Oceania,TEC-CO-10004507,Technology,Copiers,344.034,2,0.1,126.114,No
6914,ID-2023-10468,2023-12-07,Standard Class,TC-21145,Theresa Coyne,Corporate,Lahore,Punjab,Pakistan,Central Asia,TEC-PH-10001321,Technology,Phones,139.77,2,0.5,-81.09,No
6915,ID-2023-54344,2023-12-07,Standard Class,NC-18340,Nat Carroll,Consumer,Lahore,Punjab,Pakistan,Central Asia,TEC-AC-10002533,Technology,Accessories,286.5,5,0.5,-194.85,No
6916,ID-2023-54344,2023-12-07,Standard Class,NC-18340,Nat Carroll,Consumer,Lahore,Punjab,Pakistan,Central Asia,OFF-BI-10001200,Office Supplies,Binders,36,5,0.5,-31.05,No
6917,IN-2023-31825,2023-12-08,Second Class,JK-15325,Jason Klamczynski,Corporate,Bangalore,Karnataka,India,Central Asia,OFF-AR-10003446,Office Supplies,Art,66.33,3,0,0,No
6918,IN-2023-31825,2023-12-08,Second Class,JK-15325,Jason Klamczynski,Corporate,Bangalore,Karnataka,India,Central Asia,FUR-CH-10002932,Furniture,Chairs,149.58,1,0,14.94,No
6919,ID-2023-48856,2023-12-08,Standard Class,AF-10885,Art Foster,Consumer,Anqing,Anhui,China,North Asia,OFF-PA-10002109,Office Supplies,Paper,119.1,5,0,0,No
6920,ID-2023-48856,2023-12-08,Standard Class,AF-10885,Art Foster,Consumer,Anqing,Anhui,China,North Asia,OFF-FA-10003782,Office Supplies,Fasteners,42.21,3,0,7.56,No
6921,IN-2023-54078,2023-12-08,Standard Class,AB-10165,Alan Barnes,Consumer,Chennai,Tamil Nadu,India,Central Asia,OFF-EN-10003498,Office Supplies,Envelopes,277.38,6,0,102.6,No
6922,IN-2023-30831,2023-12-10,Standard Class,MG-18205,Mitch Gastineau,Corporate,Barddhaman,West Bengal,India,Central Asia,TEC-PH-10003723,Technology,Phones,166.83,1,0,11.67,No
6923,ID-2023-65810,2023-12-10,Standard Class,CB-12535,Claudia Bergmann,Corporate,Xiangfan,Hubei,China,North Asia,OFF-LA-10000216,Office Supplies,Labels,18.27,3,0,2.7,No
6924,IN-2023-51502,2023-12-10,Standard Class,CC-12370,Christopher Conant,Consumer,Dehra Dun,Uttarakhand,India,Central Asia,OFF-BI-10000089,Office Supplies,Binders,141.75,5,0,69.45,No
6925,IN-2023-51502,2023-12-10,Standard Class,CC-12370,Christopher Conant,Consumer,Dehra Dun,Uttarakhand,India,Central Asia,FUR-FU-10001351,Furniture,Furnishings,155.25,3,0,24.84,No
6926,IN-2023-16495,2023-12-10,Standard Class,DW-13195,David Wiener,Corporate,Melbourne,Victoria,Australia,Oceania,FUR-TA-10001433,Furniture,Tables,212.583,1,0.3,39.453,No
6927,ID-2023-71018,2023-12-10,First Class,AO-10810,Anthony O'Donnell,Corporate,Samarinda,Kalimantan Timur,Indonesia,Southeast Asia,OFF-EN-10004784,Office Supplies,Envelopes,49.926,5,0.47,-34.974,No
6928,IN-2023-47708,2023-12-10,Standard Class,LS-16945,Linda Southworth,Corporate,Mount Gambier,South Australia,Australia,Oceania,OFF-SU-10003665,Office Supplies,Supplies,137.268,4,0.1,4.548,No
6929,ID-2023-27856,2023-12-10,Standard Class,EH-14185,Evan Henry,Consumer,Bogor,Jawa Barat,Indonesia,Southeast Asia,OFF-FA-10004527,Office Supplies,Fasteners,21.6081,3,0.47,-11.8719,No
6930,ID-2023-27856,2023-12-10,Standard Class,EH-14185,Evan Henry,Consumer,Bogor,Jawa Barat,Indonesia,Southeast Asia,FUR-CH-10002117,Furniture,Chairs,297.183,5,0.27,44.733,No
6931,IN-2023-83632,2023-12-10,Standard Class,PF-19225,Phillip Flathmann,Consumer,Upper Hutt,Wellington,New Zealand,Oceania,TEC-AC-10000633,Technology,Accessories,229.2,2,0,36.66,No
6932,IN-2023-83632,2023-12-10,Standard Class,PF-19225,Phillip Flathmann,Consumer,Upper Hutt,Wellington,New Zealand,Oceania,OFF-SU-10004373,Office Supplies,Supplies,43.38,2,0,12.12,No
6933,IN-2023-83632,2023-12-10,Standard Class,PF-19225,Phillip Flathmann,Consumer,Upper Hutt,Wellington,New Zealand,Oceania,OFF-AR-10000293,Office Supplies,Art,103.68,2,0,47.64,No
6934,IN-2023-83632,2023-12-10,Standard Class,PF-19225,Phillip Flathmann,Consumer,Upper Hutt,Wellington,New Zealand,Oceania,OFF-BI-10001347,Office Supplies,Binders,12,1,0,1.2,No
6935,IN-2023-17524,2023-12-11,Standard Class,GM-14440,Gary McGarr,Consumer,New Delhi,Delhi,India,Central Asia,OFF-ST-10001186,Office Supplies,Storage,248.64,4,0,84.48,No
6936,IN-2023-40078,2023-12-11,Standard Class,BE-11410,Bobby Elias,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-EN-10000776,Office Supplies,Envelopes,44.022,4,0.45,2.382,No
6937,IN-2023-40078,2023-12-11,Standard Class,BE-11410,Bobby Elias,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,OFF-AR-10001073,Office Supplies,Art,25.872,2,0.45,-3.768,No
6938,ID-2023-77836,2023-12-11,Standard Class,JS-16030,Joy Smith,Consumer,Mumbai,Maharashtra,India,Central Asia,FUR-CH-10000432,Furniture,Chairs,273.915,3,0.5,-241.065,No
6939,IN-2023-78214,2023-12-11,Standard Class,KN-16705,Kristina Nunn,Home Office,Qitaihe,Heilongjiang,China,North Asia,FUR-BO-10003022,Furniture,Bookcases,422.73,3,0,147.87,No
6940,ID-2023-83079,2023-12-11,Standard Class,NF-18385,Natalie Fritzler,Consumer,Cairns,Queensland,Australia,Oceania,TEC-PH-10001961,Technology,Phones,83.862,1,0.4,-26.568,No
6941,ID-2023-83079,2023-12-11,Standard Class,NF-18385,Natalie Fritzler,Consumer,Cairns,Queensland,Australia,Oceania,FUR-CH-10001191,Furniture,Chairs,57.168,2,0.4,-15.252,No
6942,ID-2023-68757,2023-12-12,Standard Class,RH-19495,Rick Hansen,Consumer,Bogor,Jawa Barat,Indonesia,Southeast Asia,OFF-PA-10004260,Office Supplies,Paper,35.616,5,0.47,-6.834,No
6943,ID-2023-79432,2023-12-12,Second Class,JK-15325,Jason Klamczynski,Corporate,Whyalla,South Australia,Australia,Oceania,TEC-CO-10002035,Technology,Copiers,1695.87,5,0.1,-37.83,No
6944,ID-2023-79432,2023-12-12,Second Class,JK-15325,Jason Klamczynski,Corporate,Whyalla,South Australia,Australia,Oceania,FUR-FU-10001477,Furniture,Furnishings,158.76,7,0.1,21,No
6945,ID-2023-79432,2023-12-12,Second Class,JK-15325,Jason Klamczynski,Corporate,Whyalla,South Australia,Australia,Oceania,OFF-LA-10002806,Office Supplies,Labels,61.398,6,0.1,26.478,No
6946,ID-2023-79432,2023-12-12,Second Class,JK-15325,Jason Klamczynski,Corporate,Whyalla,South Australia,Australia,Oceania,OFF-SU-10004766,Office Supplies,Supplies,217.755,5,0.1,86.955,No
6947,ID-2023-79432,2023-12-12,Second Class,JK-15325,Jason Klamczynski,Corporate,Whyalla,South Australia,Australia,Oceania,OFF-LA-10000590,Office Supplies,Labels,36.288,3,0.1,14.508,No
6948,ID-2023-79432,2023-12-12,Second Class,JK-15325,Jason Klamczynski,Corporate,Whyalla,South Australia,Australia,Oceania,FUR-CH-10001382,Furniture,Chairs,414.666,7,0.1,179.676,No
6949,IN-2023-53049,2023-12-12,Standard Class,MZ-17515,Mary Zewe,Corporate,Mount Gambier,South Australia,Australia,Oceania,OFF-ST-10002714,Office Supplies,Storage,57.996,6,0.1,19.836,No
6950,IN-2023-53049,2023-12-12,Standard Class,MZ-17515,Mary Zewe,Corporate,Mount Gambier,South Australia,Australia,Oceania,OFF-ST-10000362,Office Supplies,Storage,685.584,6,0.1,129.384,No
6951,IN-2023-19008,2023-12-12,Standard Class,HA-14905,Helen Abelman,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,TEC-CO-10001419,Technology,Copiers,795.33,3,0,23.85,No
6952,IN-2023-19008,2023-12-12,Standard Class,HA-14905,Helen Abelman,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,FUR-BO-10001393,Furniture,Bookcases,850.95,5,0,93.6,No
6953,IN-2023-19008,2023-12-12,Standard Class,HA-14905,Helen Abelman,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,TEC-PH-10004655,Technology,Phones,378.45,3,0,94.59,No
6954,ID-2023-45223,2023-12-12,Standard Class,DB-13555,Dorothy Badders,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-SU-10002911,Office Supplies,Supplies,23.4684,2,0.47,-8.4516,No
6955,IN-2023-73349,2023-12-12,First Class,CJ-11875,Carl Jackson,Corporate,Surabaya,Jawa Timur,Indonesia,Southeast Asia,TEC-CO-10003574,Technology,Copiers,262.4274,2,0.07,101.5674,No
6956,ID-2023-54631,2023-12-12,Standard Class,VM-21685,Valerie Mitchum,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,OFF-AR-10004486,Office Supplies,Art,83.358,3,0.45,-28.872,No
6957,IN-2023-38384,2023-12-12,First Class,MC-17635,Matthew Clasen,Corporate,Tasikmalaya,Jawa Barat,Indonesia,Southeast Asia,TEC-CO-10004535,Technology,Copiers,591.7032,2,0.07,184.4832,No
6958,IN-2023-38384,2023-12-12,First Class,MC-17635,Matthew Clasen,Corporate,Tasikmalaya,Jawa Barat,Indonesia,Southeast Asia,OFF-SU-10004198,Office Supplies,Supplies,63.3615,5,0.47,-40.7385,No
6959,IN-2023-38384,2023-12-12,First Class,MC-17635,Matthew Clasen,Corporate,Tasikmalaya,Jawa Barat,Indonesia,Southeast Asia,OFF-ST-10001026,Office Supplies,Storage,238.293,5,0.17,80.343,No
6960,ID-2023-85347,2023-12-12,Standard Class,NB-18655,Nona Balk,Corporate,Rockhampton,Queensland,Australia,Oceania,OFF-FA-10002444,Office Supplies,Fasteners,11.196,1,0.4,-5.994,No
6961,ID-2023-64284,2023-12-13,Standard Class,JB-15400,Jennifer Braxton,Corporate,Hyderabad,Sindh,Pakistan,Central Asia,OFF-ST-10001743,Office Supplies,Storage,89.16,8,0.5,-57.24,No
6962,IN-2023-56227,2023-12-13,Second Class,HG-14965,Henry Goldwyn,Corporate,Dalian,Liaoning,China,North Asia,FUR-BO-10004679,Furniture,Bookcases,2346.84,6,0,258.12,No
6963,IN-2023-56227,2023-12-13,Second Class,HG-14965,Henry Goldwyn,Corporate,Dalian,Liaoning,China,North Asia,FUR-FU-10001452,Furniture,Furnishings,43.8,1,0,6.99,No
6964,IN-2023-69730,2023-12-13,First Class,JM-15250,Janet Martin,Consumer,Suzhou,Anhui,China,North Asia,OFF-LA-10003971,Office Supplies,Labels,12.42,1,0,2.97,No
6965,IN-2023-69730,2023-12-13,First Class,JM-15250,Janet Martin,Consumer,Suzhou,Anhui,China,North Asia,TEC-CO-10003102,Technology,Copiers,1581.48,6,0,0,No
6966,IN-2023-69730,2023-12-13,First Class,JM-15250,Janet Martin,Consumer,Suzhou,Anhui,China,North Asia,OFF-EN-10000904,Office Supplies,Envelopes,157.56,4,0,34.56,No
6967,IN-2023-69730,2023-12-13,First Class,JM-15250,Janet Martin,Consumer,Suzhou,Anhui,China,North Asia,OFF-ST-10003306,Office Supplies,Storage,385.11,3,0,38.43,No
6968,IN-2023-14409,2023-12-13,Second Class,JM-15265,Janet Molinari,Corporate,Puyang,Henan,China,North Asia,FUR-FU-10001410,Furniture,Furnishings,283.68,6,0,118.98,Yes
6969,IN-2023-14409,2023-12-13,Second Class,JM-15265,Janet Molinari,Corporate,Puyang,Henan,China,North Asia,OFF-AP-10001529,Office Supplies,Appliances,111.3,2,0,50.04,Yes
6970,IN-2023-58012,2023-12-13,Second Class,MH-18115,Mick Hernandez,Home Office,Dhaka,Dhaka,Bangladesh,Central Asia,TEC-AC-10001907,Technology,Accessories,197.7,5,0,88.95,No
6971,IN-2023-58012,2023-12-13,Second Class,MH-18115,Mick Hernandez,Home Office,Dhaka,Dhaka,Bangladesh,Central Asia,OFF-AR-10001770,Office Supplies,Art,81.81,3,0,34.29,No
6972,IN-2023-79159,2023-12-13,First Class,CK-12595,Clytie Kelty,Consumer,Wollongong,New South Wales,Australia,Oceania,FUR-BO-10001753,Furniture,Bookcases,326.835,3,0.1,123.435,No
6973,ID-2023-71137,2023-12-14,Standard Class,KB-16600,Ken Brennan,Corporate,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-AR-10002417,Office Supplies,Art,171.9096,4,0.17,-12.5304,No
6974,ID-2023-71137,2023-12-14,Standard Class,KB-16600,Ken Brennan,Corporate,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-FA-10002890,Office Supplies,Fasteners,45.4425,5,0.17,16.3425,No
